City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice
Bishop,Estados Unidos,1114.0,521.61,United Airlines,BIH,2023-03-21,2023-03-25,http://kayak.com/flights/DEN-BIH/2023-03-21/2023-03-25/,521.61,1.0
Hot Springs,Estados Unidos,1089.0,265.98,Várias companhias aéreas,HOT,2023-05-13,2023-05-17,http://kayak.com/flights/DEN-HOT/2023-05-13/2023-05-17/,265.98,1.0
Stockton,Estados Unidos,778.0,379.7,Várias companhias aéreas,SCK,2023-03-24,2023-03-30,http://kayak.com/flights/DEN-SCK/2023-03-24/2023-03-30/,379.7,1.0
Telluride,Estados Unidos,60.0,421.05,Denver Air Connection,TEX,2023-09-13,2023-09-17,http://kayak.com/flights/DEN-TEX/2023-09-13/2023-09-17/,421.05,1.0
North Bend,Estados Unidos,557.0,493.42,United Airlines,OTH,2023-05-19,2023-05-25,http://kayak.com/flights/DEN-OTH/2023-05-19/2023-05-25/,493.42,1.0
Alexandria,Estados Unidos,444.0,638.15,Delta,AEX,2023-03-15,2023-03-20,http://kayak.com/flights/DEN-AEX/2023-03-15/2023-03-20/,638.15,1.0
Fort Smith,Estados Unidos,1932.0,719.91,American Airlines,FSM,2023-03-27,2023-03-31,http://kayak.com/flights/DEN-FSM/2023-03-27/2023-03-31/,719.91,1.0
Laredo,Estados Unidos,377.0,528.19,American Airlines,LRD,2023-03-23,2023-03-27,http://kayak.com/flights/DEN-LRD/2023-03-23/2023-03-27/,528.19,1.0
Abilene,Estados Unidos,347.0,297.93,American Airlines,ABI,2023-05-17,2023-05-21,http://kayak.com/flights/DEN-ABI/2023-05-17/2023-05-21/,297.93,1.0
Uruapan,México,1553.0,756.57,Várias companhias aéreas,UPN,2023-04-06,2023-04-13,http://kayak.com/flights/DEN-UPN/2023-04-06/2023-04-13/,756.57,1.0
Elko,Estados Unidos,365.0,492.48,Delta,EKO,2023-03-26,2023-03-31,http://kayak.com/flights/DEN-EKO/2023-03-26/2023-03-31/,492.48,1.0
Clovis,Estados Unidos,2517.0,375.0,Várias companhias aéreas,CVN,2023-03-28,2023-04-02,http://kayak.com/flights/DEN-CVN/2023-03-28/2023-04-02/,375.0,1.0
Waterloo,Estados Unidos,473.0,440.79,American Airlines,ALO,2023-04-12,2023-04-16,http://kayak.com/flights/DEN-ALO/2023-04-12/2023-04-16/,440.79,1.0
Quincy,Estados Unidos,1087.0,409.77,Várias companhias aéreas,UIN,2023-05-26,2023-05-31,http://kayak.com/flights/DEN-UIN/2023-05-26/2023-05-31/,409.77,1.0
Loreto,México,1304.0,531.95,American Airlines,LTO,2023-04-22,2023-04-29,http://kayak.com/flights/DEN-LTO/2023-04-22/2023-04-29/,531.95,1.0
Manzanillo,México,1628.0,832.69,Aeromexico,ZLO,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-ZLO/2023-04-08/2023-04-15/,832.69,1.0
Victoria,Estados Unidos,1044.0,606.2,United Airlines,VCT,2023-03-16,2023-03-21,http://kayak.com/flights/DEN-VCT/2023-03-16/2023-03-21/,606.2,1.0
Cheyenne,Estados Unidos,57.0,104.33,United Airlines,CYS,2023-03-25,2023-04-01,http://kayak.com/flights/DEN-CYS/2023-03-25/2023-04-01/,104.33,1.0
College Station,Estados Unidos,1026.0,410.71,American Airlines,CLL,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-CLL/2023-04-08/2023-04-15/,410.71,1.0
West Yellowstone,Estados Unidos,111.0,398.49,United Airlines,WYS,2023-07-01,2023-07-08,http://kayak.com/flights/DEN-WYS/2023-07-01/2023-07-08/,398.49,1.0
Grand Island,Estados Unidos,1143.0,1070.47,American Airlines,GRI,2023-03-13,2023-03-17,http://kayak.com/flights/DEN-GRI/2023-03-13/2023-03-17/,1070.47,1.0
Rock Springs,Estados Unidos,70.0,384.4,United Airlines,RKS,2023-08-18,2023-08-23,http://kayak.com/flights/DEN-RKS/2023-08-18/2023-08-23/,384.4,1.0
Vernal,Estados Unidos,74.0,167.29,United Airlines,VEL,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-VEL/2023-04-10/2023-04-17/,167.29,1.0
Alamosa,Estados Unidos,55.0,203.01,Denver Air Connection,ALS,2023-07-30,2023-08-06,http://kayak.com/flights/DEN-ALS/2023-07-30/2023-08-06/,203.01,1.0
Casper,Estados Unidos,73.0,130.64,United Airlines,CPR,2023-04-08,2023-04-15,http://kayak.com/flights/DEN-CPR/2023-04-08/2023-04-15/,130.64,1.0
Carlsbad,Estados Unidos,1043.0,353.38,Várias companhias aéreas,CNM,2023-07-13,2023-07-17,http://kayak.com/flights/DEN-CNM/2023-07-13/2023-07-17/,353.38,1.0
Manhattan,Estados Unidos,1152.0,748.11,American Airlines,MHK,2023-03-14,2023-03-18,http://kayak.com/flights/DEN-MHK/2023-03-14/2023-03-18/,748.11,1.0
Page,Estados Unidos,1383.0,255.64,Várias companhias aéreas,PGA,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-PGA/2023-04-10/2023-04-17/,255.64,1.0
San Bernardino,Estados Unidos,841.0,426.69,Várias companhias aéreas,SBD,2023-07-03,2023-07-09,http://kayak.com/flights/DEN-SBD/2023-07-03/2023-07-09/,426.69,1.0
Cody,Estados Unidos,94.0,342.1,United Airlines,COD,2023-03-27,2023-04-03,http://kayak.com/flights/DEN-COD/2023-03-27/2023-04-03/,342.1,1.0
Pierre,Estados Unidos,90.0,277.25,Denver Air Connection,PIR,2023-05-16,2023-05-23,http://kayak.com/flights/DEN-PIR/2023-05-16/2023-05-23/,277.25,1.0
Pueblo,Estados Unidos,55.0,88.35,Southern / Mokulele,PUB,2023-04-09,2023-04-16,http://kayak.com/flights/DEN-PUB/2023-04-09/2023-04-16/,88.35,1.0
Moab,Estados Unidos,360.0,597.74,Delta,CNY,2023-04-13,2023-04-17,http://kayak.com/flights/DEN-CNY/2023-04-13/2023-04-17/,597.74,1.0
La Crosse,Estados Unidos,312.0,638.15,Delta,LSE,2023-03-17,2023-03-22,http://kayak.com/flights/DEN-LSE/2023-03-17/2023-03-22/,638.15,1.0
Sioux City,Estados Unidos,1048.0,325.19,United Airlines,SUX,2023-04-27,2023-05-01,http://kayak.com/flights/DEN-SUX/2023-04-27/2023-05-01/,325.19,1.0
Joplin,Estados Unidos,1783.0,432.33,United Airlines,JLN,2023-03-13,2023-03-20,http://kayak.com/flights/DEN-JLN/2023-03-13/2023-03-20/,432.33,1.0
Cortez,Estados Unidos,95.0,308.27,Denver Air Connection,CEZ,2023-03-19,2023-03-26,http://kayak.com/flights/DEN-CEZ/2023-03-19/2023-03-26/,308.27,1.0
Prescott,Estados Unidos,1492.0,374.06,United Airlines,PRC,2023-04-20,2023-04-26,http://kayak.com/flights/DEN-PRC/2023-04-20/2023-04-26/,374.06,1.0
Texarkana,Estados Unidos,1466.0,317.67,American Airlines,TXK,2023-04-05,2023-04-10,http://kayak.com/flights/DEN-TXK/2023-04-05/2023-04-10/,317.67,1.0
Del Rio,Estados Unidos,592.0,550.75,American Airlines,DRT,2023-03-18,2023-03-25,http://kayak.com/flights/DEN-DRT/2023-03-18/2023-03-25/,550.75,1.0
Gunnison,Estados Unidos,71.0,488.72,United Airlines,GUC,2023-03-12,2023-03-18,http://kayak.com/flights/DEN-GUC/2023-03-12/2023-03-18/,488.72,1.0
Stillwater,Estados Unidos,299.0,346.8,American Airlines,SWO,2023-07-02,2023-07-08,http://kayak.com/flights/DEN-SWO/2023-07-02/2023-07-08/,346.8,1.0
Longview,Estados Unidos,1555.0,625.93,American Airlines,GGG,2023-03-15,2023-03-22,http://kayak.com/flights/DEN-GGG/2023-03-15/2023-03-22/,625.93,1.0
Watertown,Estados Unidos,110.0,270.68,Denver Air Connection,ATY,2023-04-10,2023-04-17,http://kayak.com/flights/DEN-ATY/2023-04-10/2023-04-17/,270.68,1.0
Liberal,Estados Unidos,158.0,281.95,United Airlines,LBL,2023-03-16,2023-03-20,http://kayak.com/flights/DEN-LBL/2023-03-16/2023-03-20/,281.95,1.0
Tyler,Estados Unidos,383.0,320.49,American Airlines,TYR,2023-04-09,2023-04-14,http://kayak.com/flights/DEN-TYR/2023-04-09/2023-04-14/,320.49,1.0
Tepic,México,1348.0,762.21,Várias companhias aéreas,TPQ,2023-05-06,2023-05-13,http://kayak.com/flights/DEN-TPQ/2023-05-06/2023-05-13/,762.21,1.0
San Angelo,Estados Unidos,356.0,515.97,American Airlines,SJT,2023-08-06,2023-08-11,http://kayak.com/flights/DEN-SJT/2023-08-06/2023-08-11/,515.97,1.0
Hobbs,Estados Unidos,1449.0,380.64,United Airlines,HOB,2023-04-20,2023-04-24,http://kayak.com/flights/DEN-HOB/2023-04-20/2023-04-24/,380.64,1.0
Mason City,Estados Unidos,549.0,290.41,United Airlines,MCW,2023-04-12,2023-04-16,http://kayak.com/flights/DEN-MCW/2023-04-12/2023-04-16/,290.41,1.0
Monroe,Estados Unidos,500.0,675.74,Delta,MLU,2023-03-15,2023-03-19,http://kayak.com/flights/DEN-MLU/2023-03-15/2023-03-19/,675.74,1.0
Laramie,Estados Unidos,63.0,223.68,United Airlines,LAR,2023-04-10,2023-04-15,http://kayak.com/flights/DEN-LAR/2023-04-10/2023-04-15/,223.68,1.0
McCook,Estados Unidos,80.0,148.5,Denver Air Connection,MCK,2023-04-27,2023-05-01,http://kayak.com/flights/DEN-MCK/2023-04-27/2023-05-01/,148.5,1.0
Sheridan,Estados Unidos,87.0,217.11,United Airlines,SHR,2023-05-31,2023-06-04,http://kayak.com/flights/DEN-SHR/2023-05-31/2023-06-04/,217.11,1.0
Lilongwe,Malaui,2439.0,1400.35,Várias companhias aéreas,LLW,2023-04-22,2023-04-29,http://kayak.com/flights/DEN-LLW/2023-04-22/2023-04-29/,1400.35,1.0
Marquette,Estados Unidos,1033.0,906.94,American Airlines,MQT,2023-06-30,2023-07-07,http://kayak.com/flights/DEN-MQT/2023-06-30/2023-07-07/,906.94,1.0
Sault Sainte Marie (Michigan),Estados Unidos,1218.0,733.07,Várias companhias aéreas,SSM,2023-07-03,2023-07-10,http://kayak.com/flights/DEN-SSM/2023-07-03/2023-07-10/,733.07,1.0
Pellston,Estados Unidos,630.0,857.13,Delta,PLN,2023-08-24,2023-08-28,http://kayak.com/flights/DEN-PLN/2023-08-24/2023-08-28/,857.13,1.0
Presque Isle,Estados Unidos,1060.0,521.61,United Airlines,PQI,2023-05-13,2023-05-19,http://kayak.com/flights/DEN-PQI/2023-05-13/2023-05-19/,521.61,1.0
Escanaba,Estados Unidos,458.0,460.52,Delta,ESC,2023-05-10,2023-05-15,http://kayak.com/flights/DEN-ESC/2023-05-10/2023-05-15/,460.52,1.0
Iron Mountain,Estados Unidos,421.0,660.71,Delta,IMT,2023-06-30,2023-07-07,http://kayak.com/flights/DEN-IMT/2023-06-30/2023-07-07/,660.71,1.0
Nuuk,Gronelândia,1370.0,1456.74,Icelandair,GOH,2023-08-25,2023-08-30,http://kayak.com/flights/DEN-GOH/2023-08-25/2023-08-30/,1456.74,1.0
Rhinelander,Estados Unidos,346.0,606.2,Delta,RHI,2023-06-15,2023-06-19,http://kayak.com/flights/DEN-RHI/2023-06-15/2023-06-19/,606.2,1.0
Knock,Irlanda,2090.0,1544.15,Várias companhias aéreas,NOC,2023-03-24,2023-03-30,http://kayak.com/flights/DEN-NOC/2023-03-24/2023-03-30/,1544.15,1.0
Rarotonga,Ilhas Cook,2718.0,2646.57,Air New Zealand,RAR,2023-03-26,2023-04-02,http://kayak.com/flights/DEN-RAR/2023-03-26/2023-04-02/,2646.57,1.0
Pago Pago,Samoa Americana,1800.0,2086.43,Várias companhias aéreas,PPG,2024-01-08,2024-01-15,http://kayak.com/flights/DEN-PPG/2024-01-08/2024-01-15/,2086.43,1.0
Waimea (Kamuela),Estados Unidos,1030.0,996.22,Várias companhias aéreas,MUE,2023-05-14,2023-05-19,http://kayak.com/flights/DEN-MUE/2023-05-14/2023-05-19/,996.22,1.0
Lanai City,Estados Unidos,1045.0,1124.98,Várias companhias aéreas,LNY,2023-05-27,2023-06-03,http://kayak.com/flights/DEN-LNY/2023-05-27/2023-06-03/,1124.98,1.0
Puerto Natales,Chile,2452.0,1363.7,LATAM Airlines,PNT,2023-12-26,2024-01-02,http://kayak.com/flights/DEN-PNT/2023-12-26/2024-01-02/,1363.7,1.0
Santa Cruz da Graciosa,Portugal,1461.0,1890.0,Várias companhias aéreas,GRW,2023-05-18,2023-05-22,http://kayak.com/flights/DEN-GRW/2023-05-18/2023-05-22/,1890.0,1.0
Velas,Portugal,3136.0,1134.38,Várias companhias aéreas,SJZ,2023-06-01,2023-06-08,http://kayak.com/flights/DEN-SJZ/2023-06-01/2023-06-08/,1134.38,1.0
Labasa,Fiji,1412.0,1682.3,Fiji Airways,LBS,2023-09-06,2023-09-13,http://kayak.com/flights/DEN-LBS/2023-09-06/2023-09-13/,1682.3,1.0
Suva,Fiji,1212.0,1669.14,Fiji Airways,SUV,2023-09-07,2023-09-13,http://kayak.com/flights/DEN-SUV/2023-09-07/2023-09-13/,1669.14,1.0
New Plymouth,Nova Zelândia,2610.0,1569.52,Air New Zealand,NPL,2023-05-15,2023-05-21,http://kayak.com/flights/DEN-NPL/2023-05-15/2023-05-21/,1569.52,1.0
Savusavu,Fiji,1857.0,1568.58,Várias companhias aéreas,SVU,2023-09-06,2023-09-13,http://kayak.com/flights/DEN-SVU/2023-09-06/2023-09-13/,1568.58,1.0
Skagway,Estados Unidos,1345.0,1382.49,Várias companhias aéreas,SGY,2023-03-16,2023-03-20,http://kayak.com/flights/DEN-SGY/2023-03-16/2023-03-20/,1382.49,1.0
Nagua,República Dominicana,966.0,1353.36,Air Canada,AZS,2023-11-18,2023-11-25,http://kayak.com/flights/DEN-AZS/2023-11-18/2023-11-25/,1353.36,1.0
Gustávia,São Bartolomeu,1005.0,2241.5,Várias companhias aéreas,SBH,2023-04-26,2023-04-30,http://kayak.com/flights/DEN-SBH/2023-04-26/2023-04-30/,2241.5,1.0
Virgin Gorda,Ilhas Virgens Britânicas,1151.0,1674.78,Várias companhias aéreas,VIJ,2023-12-16,2023-12-23,http://kayak.com/flights/DEN-VIJ/2023-12-16/2023-12-23/,1674.78,1.0
Salina,Estados Unidos,1169.0,1054.49,Várias companhias aéreas,SLN,2023-06-23,2023-06-30,http://kayak.com/flights/DEN-SLN/2023-06-23/2023-06-30/,1054.49,1.0
Chiang Rai,Tailândia,2460.0,2597.7,Várias companhias aéreas,CEI,2023-10-15,2023-10-22,http://kayak.com/flights/DEN-CEI/2023-10-15/2023-10-22/,2597.7,1.0
Tokushima,Japão,1315.0,1805.42,Japan Airlines,TKS,2023-05-10,2023-05-17,http://kayak.com/flights/DEN-TKS/2023-05-10/2023-05-17/,1805.42,1.0
Dumaguete City,Filipinas,1782.0,3654.06,Várias companhias aéreas,DGT,2023-04-07,2023-04-14,http://kayak.com/flights/DEN-DGT/2023-04-07/2023-04-14/,3654.06,1.0
Hue,Vietname,1834.0,1900.34,Várias companhias aéreas,HUI,2023-05-06,2023-05-13,http://kayak.com/flights/DEN-HUI/2023-05-06/2023-05-13/,1900.34,1.0
Komatsu,Japão,1832.0,1183.25,Várias companhias aéreas,KMQ,2023-10-25,2023-11-01,http://kayak.com/flights/DEN-KMQ/2023-10-25/2023-11-01/,1183.25,1.0
Toyama,Japão,1965.0,1724.59,ANA,TOY,2023-10-25,2023-11-01,http://kayak.com/flights/DEN-TOY/2023-10-25/2023-11-01/,1724.59,1.0
Shirahama,Japão,1595.0,1833.61,Japan Airlines,SHM,2023-05-09,2023-05-16,http://kayak.com/flights/DEN-SHM/2023-05-09/2023-05-16/,1833.61,1.0
Kobe,Japão,2135.0,1728.35,ANA,UKB,2023-08-09,2023-08-16,http://kayak.com/flights/DEN-UKB/2023-08-09/2023-08-16/,1728.35,1.0
Arusha,Tanzânia,3325.0,5531.84,Várias companhias aéreas,ARK,2023-03-18,2023-03-25,http://kayak.com/flights/DEN-ARK/2023-03-18/2023-03-25/,5531.84,1.0
Addu City,Maldivas,3647.0,1786.62,Várias companhias aéreas,GAN,2023-11-20,2023-11-26,http://kayak.com/flights/DEN-GAN/2023-11-20/2023-11-26/,1786.62,1.0
Aitutaki,Ilhas Cook,1829.0,2213.3,Air New Zealand,AIT,2023-09-01,2023-09-08,http://kayak.com/flights/DEN-AIT/2023-09-01/2023-09-08/,2213.3,1.0
Taveuni Island,Fiji,1590.0,2579.84,Fiji Airways,TVU,2023-10-01,2023-10-08,http://kayak.com/flights/DEN-TVU/2023-10-01/2023-10-08/,2579.84,1.0
Little Cayman,Ilhas Cayman,3990.0,3137.16,Várias companhias aéreas,LYB,2023-03-27,2023-04-01,http://kayak.com/flights/DEN-LYB/2023-03-27/2023-04-01/,3137.16,1.0
Toyooka,Japão,2075.0,2412.55,Várias companhias aéreas,TJH,2023-05-10,2023-05-17,http://kayak.com/flights/DEN-TJH/2023-05-10/2023-05-17/,2412.55,1.0
Lampang,Tailândia,1900.0,2199.21,Várias companhias aéreas,LPT,2023-12-18,2023-12-24,http://kayak.com/flights/DEN-LPT/2023-12-18/2023-12-24/,2199.21,1.0
Hat Yai,Tailândia,2305.0,7606.05,Várias companhias aéreas,HDY,2023-07-23,2023-07-30,http://kayak.com/flights/DEN-HDY/2023-07-23/2023-07-30/,7606.05,1.0
Udon Thani,Tailândia,2110.0,7506.43,Várias companhias aéreas,UTH,2023-04-07,2023-04-14,http://kayak.com/flights/DEN-UTH/2023-04-07/2023-04-14/,7506.43,1.0
